label,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62
C_Major,0.0,0.0,0.0,-0.18538628329488888,-0.3796000998234431,-0.12020994155991052,-0.34944455717341055,-0.6280066953231473,-0.2770857476691985,-0.4603340975579796,-0.8825387496103076,-0.44158770720960644,-0.4836856307885352,-1.0,-0.5966339999426308,-0.63316610574288,0.008444876701721489,-0.2704697235187668,-0.8105595166181933,0.027498093325590018,-0.48129633004258643,-0.7998666688435019,-0.19258989746328728,-0.5697034386534467,-0.7109566335554482,-0.3238664325013936,-0.5986060182809125,-0.5452127895288007,0.27896360875740805,-0.3113342264112366,-0.613636784161347,-0.1221332052110325,-0.5344932069060156,-0.4714403107898724,-0.48046375919226975,-0.5591766523074901,-0.37920531520962536,-0.5752994508933188,-0.5354016857568955,-0.3961496449815008,0.4251831845699701,-0.36860044402789743,-0.40209862462886903,-0.07025486853081504,-0.5814948496391567,-0.27869290375045386,-0.4716132137006898,-0.5522323536332605,-0.19673847890530066,-0.6321731579115132,-0.48704053169216105,-0.219021030560434,0.4760670185365292,-0.43743166233259373,-0.19870493853939022,0.06005110898092237,-0.5913140867983556,-0.15688933358522428,-0.31793269070048225,-0.5888815900694392,-0.1295286918542049,-0.5484489660421482,-0.5513424167537072
C_Major,0.0,0.0,0.0,-0.19051840328348657,-0.4139383489742064,-0.11892089292680942,-0.3795481584878358,-0.6713304938008104,-0.26851657638706056,-0.5124361566522253,-0.9333724224592097,-0.42713080188094665,-0.5511549339517957,-1.0,-0.5764891129103822,-0.7143926556082044,0.06665055749008815,-0.24346571148792337,-0.9041060643041654,0.09336370400571853,-0.4587237058118759,-0.9016466004124553,-0.1352147180307994,-0.5639977695617371,-0.8283305519470459,-0.25186999337411464,-0.6086280952955547,-0.6228354889802439,0.3661938484068454,-0.2916115995219504,-0.710783759025288,-0.05926737832552073,-0.5234610519550221,-0.5535991649225698,-0.4657771105081389,-0.56566999609947,-0.44712000303613875,-0.5651841929981487,-0.5539078744373511,-0.45714622455101184,0.5251089023279036,-0.3573769066924954,-0.47798729765893505,0.007134577894890408,-0.5864917016364888,-0.3396842137149212,-0.4386327417621234,-0.5677855006364432,-0.24928335635390375,-0.6025246956114216,-0.5066320255632468,-0.2540316754228398,0.5757688969171701,-0.43376878655332046,-0.24190835944401057,0.1239468828917411,-0.6035676319153226,-0.20106898545961116,-0.29596834198621275,-0.6057796261257681,-0.17387848272447493,-0.5456768274021272,-0.5690999276227029
C_Major,0.0,0.0,0.0,-0.1796195983234098,-0.39486738658779674,-0.11382948690103017,-0.3552928394978524,-0.6586999686352172,-0.2682953819929601,-0.4804188818584541,-0.9051587939333771,-0.4355545868114721,-0.4966985973980191,-1.0,-0.5948284289066396,-0.6683162879131532,-0.009683228654450819,-0.22710328452495346,-0.8462472750224868,0.06011799379443884,-0.43311709280577454,-0.8560513617759207,-0.16942815002216272,-0.5263289016464959,-0.7891031032990049,-0.3464849410160634,-0.5598561290645003,-0.572665202976803,0.2647158506206857,-0.2741756104828106,-0.6519233286588575,-0.11588153184562305,-0.4952889047440922,-0.494872765259226,-0.4851321857106197,-0.5225227220714498,-0.400882912155279,-0.5777985940282491,-0.49860581962888495,-0.4195316732463587,0.4188909309119375,-0.3402939010762271,-0.44240026128678556,-0.06161754146761262,-0.5542737728564766,-0.31290890863516535,-0.46502632308836833,-0.525782691082526,-0.2280247250397244,-0.6125399512160982,-0.45880883531386846,-0.2348488334115293,0.4762476573617811,-0.4173948068963384,-0.24831819312929806,0.07200777380029706,-0.5649334652871955,-0.20126518664637894,-0.31621144529437534,-0.5545508878408072,-0.1631956955075781,-0.5441517640746223,-0.5115875752402002
C_Major,0.0,0.0,0.0,-0.18487041137300397,-0.43075116955754883,-0.09329242607193872,-0.3677039710723145,-0.6772653398319233,-0.22941278365354836,-0.4927668996349849,-0.8940020679475208,-0.3766771707146106,-0.508205619299586,-1.0,-0.5204368826403248,-0.6253983510653349,-0.06257810805202645,-0.21130061326952793,-0.7895654126934721,-0.058568070135725264,-0.3928025780554706,-0.8251728103807664,-0.25281807956764096,-0.47691198120384404,-0.7874434527178065,-0.39817421691519767,-0.5139050599461924,-0.5501021889118399,0.18516589560755686,-0.26144016141002574,-0.6535792941154278,-0.20327664751987776,-0.4705634176846077,-0.5107683002744687,-0.5196340063005197,-0.49734062640347054,-0.4063385715835243,-0.6065122662063892,-0.47444914589924037,-0.4203203550173076,0.30792080491968726,-0.32631766735213263,-0.4587730964036105,-0.1761917225507673,-0.5276387029411086,-0.3468486790602039,-0.5213152452769682,-0.5058601884914138,-0.26541292927006405,-0.6488204505154542,-0.44696564880427037,-0.2643231008837705,0.3371007941673033,-0.40003519945601573,-0.2765809069730153,-0.08733393933391811,-0.5456314085332914,-0.2408654843760316,-0.43366813686652894,-0.5476005051561941,-0.21129952345245842,-0.6478302467389151,-0.5169694009382413
C_Major,0.0,0.0,0.0,-0.2228105934504244,-0.481330602675653,-0.12773803261815486,-0.4304940192199744,-0.7566989992347849,-0.3019410870629025,-0.5889191761863406,-0.9899775710227565,-0.4842062678667207,-0.652665468185026,-0.9672160216706829,-0.6563279993590735,-0.7741614665644385,0.10676163240157652,-0.29555899463067625,-1.0,0.06222166024560581,-0.5314882764825455,-0.9844308368789922,-0.22042984103315078,-0.6336789128755485,-0.8923693405925582,-0.32509578282480167,-0.6731638544481656,-0.6820257120512871,0.40371336025209636,-0.3523094649171914,-0.8118320851279851,-0.11103755951179611,-0.611163893354239,-0.6158863224389469,-0.516497765051834,-0.6467252602966836,-0.494599070107435,-0.5778836929121177,-0.6261597530372406,-0.5180929140630305,0.558147651915591,-0.4268557228356529,-0.5806224560244465,-0.030228522678406325,-0.6738832894721237,-0.42807660531041714,-0.4660104010149996,-0.6446806806702605,-0.33356514868760273,-0.6020365084866678,-0.5767930429067537,-0.31205869430095234,0.5905653894189322,-0.5117662173561627,-0.3435707433061446,0.1230011770957701,-0.6959611768124803,-0.3046541951502457,-0.31743521437339994,-0.6970310003079702,-0.27442324084224917,-0.5883238010335922,-0.659777546505472
C_Major,0.0,0.0,0.0,-0.2083036969315935,-0.46578802881540293,-0.14938199617981046,-0.4021671385757832,-0.733795973401894,-0.32966553993386943,-0.5623784801440807,-0.9380930046210053,-0.5163754392225413,-0.6015598189134772,-0.9621968334774007,-0.6889306793233162,-0.7536097910244941,0.08564054728969461,-0.2853432667753289,-0.9901471050653559,0.082264407201341,-0.5165894032827625,-1.0,-0.1670472796011048,-0.6069739420742739,-0.9227001409634875,-0.31119267550008756,-0.634763990681307,-0.6661798749387797,0.3815300185302151,-0.32495701208844296,-0.7914000451388693,-0.1154129233564914,-0.562776360040926,-0.6032980836713141,-0.49776224328177404,-0.5732247716055698,-0.5096447505513689,-0.5473655322722001,-0.5345902551379755,-0.5090104057642445,0.5325790062065036,-0.38754184069986625,-0.5638368548137912,-0.041622693248283604,-0.6201024058050469,-0.4231976324099264,-0.4528657998864072,-0.5740338430997555,-0.3420502394524266,-0.5708030081182675,-0.4938408316951892,-0.3147788695532143,0.5684947787495224,-0.4642330433670242,-0.34083501816012,0.11651284229930343,-0.6338126553655249,-0.30486286749668595,-0.30528497594018245,-0.62337674701307,-0.27767115442567336,-0.5590381674419265,-0.5757957502951859
C_Major,0.0,0.0,0.0,-0.19070089142637087,-0.4430113450152492,-0.11315295163752591,-0.39576134985612205,-0.7367947775759189,-0.25007332950429534,-0.5680050337838632,-0.9400327152518982,-0.39797830380423727,-0.643000016468016,-0.8253128968271563,-0.5328901718690083,-0.7580750735224525,0.08324310609944546,-0.22128336945642588,-0.9973350768920619,0.09451917284232345,-0.4343723023525183,-1.0,-0.1502471197711561,-0.5273094146189643,-0.9145040331256855,-0.28491567742450363,-0.5560480930842103,-0.6815310115361166,0.3802016083279661,-0.2632611790763893,-0.8050769626391389,-0.07805169979784153,-0.48286508981395193,-0.6182554652549294,-0.4736820293952275,-0.5055250345139924,-0.4991234853270883,-0.5577128857519631,-0.47654838416996476,-0.5348768147165429,0.5456479829485458,-0.3253562310166926,-0.591022614929107,0.018385182549766434,-0.5416599785037367,-0.44817850171095447,-0.4026495047017995,-0.5055153075265517,-0.35122351024627285,-0.5485662601479624,-0.43168005319614217,-0.3458565657527159,0.6085666618951646,-0.39840724132947086,-0.3779053154231294,0.17839566417046532,-0.5592363733582598,-0.34523530532696883,-0.24075895475512152,-0.5536264803876958,-0.3152946426648652,-0.5077179799788739,-0.5086334177656221
C_Major,0.0,0.0,0.0,-0.17947290647511932,-0.45854112900582655,-0.13301459672381136,-0.35211044985362233,-0.7292506527700392,-0.29628157729101734,-0.4926636718010744,-0.9423967664755493,-0.4664251981532976,-0.5916866576940522,-0.9824114201012644,-0.6200798557543108,-0.729009068825169,0.013970635656521551,-0.28930473957023056,-1.0,0.02469054876383381,-0.5218098593525196,-0.9977073313590762,-0.22412769870059204,-0.6119611550424576,-0.8928769035528522,-0.37145249571545325,-0.632842175213924,-0.6537129390669256,0.30025377767863026,-0.3255621108761195,-0.7789566815846074,-0.18648941347788195,-0.5606527603616038,-0.6051797641816472,-0.5502718392062372,-0.5720549146348908,-0.49696302021164235,-0.6183202744083484,-0.5332554053445696,-0.5116684516742244,0.4541288299689553,-0.38249195778837364,-0.5710219793813125,-0.09079503496535535,-0.6079073553023321,-0.43523523862185437,-0.4813384772563958,-0.5567438052623853,-0.3460423052077463,-0.6177824814107233,-0.4715875351634293,-0.3343421357289439,0.4970690986469537,-0.45192421437272556,-0.36759825382913197,0.07008436583597737,-0.6199113108649831,-0.33715797193538166,-0.3368515427011517,-0.6065063974951179,-0.3119680439594675,-0.59809242074866,-0.5528215463062465
C_Major,0.0,0.0,0.0,-0.18921295056226575,-0.444452428822158,-0.10239175072080728,-0.3714628615468604,-0.6750236991277597,-0.24834247994897093,-0.5108319530482264,-0.8573687982741484,-0.40893301862031106,-0.6061919303256712,-0.9028849164906935,-0.5549152608345069,-0.7257392365432632,0.054326387095005445,-0.23711474678437663,-1.0,0.08274047909785462,-0.45463964087264686,-0.9935758207765276,-0.16571680006348147,-0.5440373313932853,-0.8966199518133345,-0.31414596551191565,-0.5686259746452534,-0.6514344038624257,0.32626721581778634,-0.2856386576589685,-0.7825704005003594,-0.14140550514518407,-0.5069984937718586,-0.6108883337286736,-0.4821139060027971,-0.521649893097436,-0.5085983517633395,-0.5424836345326304,-0.4875128470057615,-0.5174585135423465,0.4693947923050503,-0.3533287432244415,-0.5948315041824044,-0.050773263331153146,-0.5615848603409589,-0.46637993290511714,-0.43075350710480015,-0.5108979304588747,-0.38237697611219873,-0.5645611578831038,-0.4295309109602864,-0.3514776046435476,0.507944805851058,-0.4321454777460206,-0.40016677510851706,0.09665702240872366,-0.5857348121764301,-0.3721979729859743,-0.30042150135400475,-0.5691666655410251,-0.34653956975291433,-0.55620588501236,-0.5161378769968438
C_Major,0.0,0.0,0.0,-0.20148574072150016,-0.4011052998390147,-0.05777241456099213,-0.38753087163022054,-0.6378278513345367,-0.17455156877046576,-0.5252417322234528,-0.8296539759090797,-0.3120809707201336,-0.6178923955351063,-0.7676915767166578,-0.43799865593448845,-0.7304379889866934,0.12420464223931119,-0.18804714496946243,-1.0,0.1338280688055654,-0.37541352911835935,-0.9997999566725665,-0.11567324044007198,-0.4549665661162852,-0.9134471976506457,-0.2806558686074733,-0.4764559641534758,-0.656548704754894,0.37851432932284956,-0.2472741246854526,-0.7916174757984263,-0.11385759083126133,-0.43315033614000525,-0.6250187410328639,-0.42450328132762727,-0.4477183934816454,-0.514368180786468,-0.48708373852043985,-0.42299861674300704,-0.5298843384336183,0.5109591889931642,-0.3197062154375805,-0.6097580784900306,-0.03946715595424503,-0.4908559984418527,-0.47300265618180576,-0.36930116251940187,-0.44688774254115826,-0.37856686258516015,-0.4830620254391072,-0.38038897106902114,-0.37201371334950245,0.5410025447779352,-0.4000750189516722,-0.42771164609058304,0.12813513089371087,-0.5239402796392308,-0.40426913640820245,-0.249183441315593,-0.5052997270626911,-0.3781292521714999,-0.5129667934747351,-0.4578411361982421
C_Major,0.0,0.0,0.0,-0.20730096185746727,-0.3669394227008388,-0.07738756130084185,-0.4022339128134875,-0.6052515979840766,-0.2029409855147445,-0.5525403840966039,-0.7801811389400243,-0.3464466873712488,-0.605957507573564,-0.6434655296482028,-0.4789495532223736,-0.7336113879491785,0.19091234980664573,-0.1891935158073515,-0.9903955237318196,0.2454410211795962,-0.37309819591702553,-1.0,0.016407574817182444,-0.45163715104551394,-0.9219073706788802,-0.15472034371745413,-0.4724714599994354,-0.6592237533877394,0.45895121721172805,-0.23743464914758838,-0.7928347455922287,-0.0014955851382039392,-0.4188186210919282,-0.6118100768470229,-0.2923418785604655,-0.42952297903244646,-0.4992380265795325,-0.33899836359570984,-0.4007432297498986,-0.5358091231023218,0.6069554437650094,-0.30116595103548843,-0.6246943696743483,0.08289779431697435,-0.46839566071058863,-0.4799070527639798,-0.2140360417880009,-0.42432169833667455,-0.3815293751389229,-0.30277255431430966,-0.35750663840443925,-0.37837776336973966,0.6559453384243689,-0.3753745111250323,-0.443847291358453,0.26280168112344005,-0.49680171982561117,-0.42418751966356427,-0.10235095430533946,-0.48045259979690647,-0.4019786574889076,-0.35958731084228324,-0.43477075972920776
C_Major,0.0,0.0,0.0,-0.2136699660491914,-0.3700614933648232,-0.060310485508181494,-0.4151725404560302,-0.6019629872865974,-0.17207231504104212,-0.567487882170372,-0.7661526582975928,-0.30491789696042143,-0.5809120604106255,-0.6230787260274836,-0.4271065994401466,-0.7306887992831245,0.2159874460577976,-0.16437571960333328,-1.0,0.25466040406136675,-0.3456779503415288,-0.9658672706049516,0.01776624167101232,-0.42903421370379596,-0.868031771406066,-0.13283216578046247,-0.454362184946556,-0.6489224157221981,0.4813487697183054,-0.217547089716212,-0.7768768670706993,0.034180882455809414,-0.38779352067102174,-0.6011204330427131,-0.2742799998541319,-0.4035535367562989,-0.49857115530547275,-0.3210809624512212,-0.3842940529239584,-0.5183548527510896,0.624905227151497,-0.2850643941526256,-0.6146439010709042,0.11729870114370564,-0.4406349573660741,-0.482411783758445,-0.1972145484900493,-0.40148767928206536,-0.39370704970755094,-0.2907004422125146,-0.3432117221301672,-0.35915867900490084,0.6767311812700009,-0.361782372698738,-0.424380963810447,0.2702563599336035,-0.4704393399079126,-0.40064656051223585,-0.09498253394832223,-0.4508448566408111,-0.37691431208421367,-0.33371562940608795,-0.4067240552810549
C_Major,0.0,0.0,0.0,-0.21635499345813292,-0.3422831153671603,-0.07553133271952726,-0.4198853713527619,-0.5680061393227649,-0.18761945676031028,-0.5780380880924654,-0.7345390282952979,-0.3184056135130182,-0.6080662728765913,-0.5968438153983097,-0.43843191713968427,-0.737069903460369,0.2673689431762642,-0.15996440599035971,-1.0,0.30354597345847206,-0.3489473158586094,-0.9688467126481025,0.06853962121073533,-0.45036707601437453,-0.8780981564907492,-0.08946858387686003,-0.48869515806157504,-0.6569990877388713,0.5316344777403189,-0.20528684155800192,-0.786966435623442,0.08487511812574569,-0.3900823279161437,-0.622234262075473,-0.24620074272306564,-0.4248106915355274,-0.5058081571899183,-0.3512441743218164,-0.41557464277813133,-0.5279531895851706,0.6795044804041782,-0.26711030462019714,-0.6221303473383502,0.1714182181412577,-0.4281964408322026,-0.49412393068686555,-0.15622327735219235,-0.40190500994715556,-0.39531037135067354,-0.2971346680696827,-0.34937051363750704,-0.37123723609186027,0.7302121990722352,-0.34041022736075954,-0.4387737960780206,0.3350191076981858,-0.4505680975697493,-0.42109809977201407,-0.023492415602480353,-0.43965036755209796,-0.3977510311491107,-0.2822305883052651,-0.40064541965690187
C_Major,0.0,0.0,0.0,-0.21255521578843145,-0.3807521960509315,-0.06815530248584509,-0.41202447761076977,-0.6265143291465514,-0.17999048486868371,-0.5687538272816808,-0.793031063312797,-0.31070526587138086,-0.6100038362678277,-0.6491979782149656,-0.43046425904386976,-0.7387877393664473,0.1735234780244593,-0.15667453782355756,-1.0,0.20846423154065694,-0.3406721870475139,-0.986993941049569,-0.020498054744260794,-0.4328522050590201,-0.8976059597433688,-0.18930887053609066,-0.46358446003293413,-0.6664886320339474,0.43279113645676554,-0.20468359978091683,-0.8035793293785572,-0.01650330396115893,-0.38137338753139344,-0.6375623883675471,-0.33160205681466903,-0.40602953670273995,-0.5207521176263763,-0.41151684200000915,-0.3891194870534611,-0.5451057195681682,0.5719894937237482,-0.26868847305010324,-0.6440977679718037,0.05392668480452353,-0.42693503151920364,-0.5207741745325406,-0.24996258495176563,-0.3947874992458653,-0.4265224003403626,-0.3584783152837041,-0.3385700413516822,-0.3951862354448927,0.6193491023329345,-0.34297901266332637,-0.46395852517395547,0.19130787977254265,-0.4542998504597794,-0.4392631228788609,-0.15606274095127678,-0.4395995760391898,-0.41170881877588417,-0.38501587770474854,-0.3968302546795433
C_Major,0.0,0.0,0.0,-0.22717783448683151,-0.3393375852837139,-0.04781454665095986,-0.43289327162230623,-0.5486808182649568,-0.1421485319882429,-0.585997887539967,-0.6969889458300211,-0.2598125558273421,-0.6303115489475993,-0.5350952183783204,-0.36815656818265313,-0.7480005553500979,0.2818141272710072,-0.10840757332127972,-1.0,0.27262283742125887,-0.272077110525436,-0.9775853983879285,0.04485312095697142,-0.36100451078664714,-0.8944029638330296,-0.09814215733854609,-0.3953185530759837,-0.6767088380527853,0.5359315199268707,-0.1602197408944858,-0.8114095776595269,0.10038354378071371,-0.31700558872282525,-0.6503136540357284,-0.21388629165791254,-0.3501976272303751,-0.5319151428326868,-0.3050169492358407,-0.3457505671251944,-0.5577077965665767,0.6745387133488389,-0.22632463776359724,-0.6587105802794198,0.1656746950796227,-0.37096190527729567,-0.5226822426806209,-0.13444092094738794,-0.3503515362029242,-0.4183168878442628,-0.24554567037842032,-0.3051287552176856,-0.40671957236404266,0.7169189700794896,-0.3007545745740938,-0.4832686039211157,0.3065886391588166,-0.4028032062053774,-0.4649087952138323,-0.04976674067239136,-0.39575333158917714,-0.44000371871599453,-0.30110852957955986,-0.3622776795545112
C_Major,0.0,0.0,0.0,-0.20211107290832772,-0.3913332219503589,-0.05698455346130358,-0.403787365171232,-0.6492703877611183,-0.15521742252330628,-0.555622571695264,-0.8220115120109766,-0.274332593513374,-0.6060572878331733,-0.6923947898570965,-0.383787734020416,-0.744390104031268,0.14147933146992628,-0.12505041297232372,-1.0,0.15631734987650037,-0.28890784459274604,-0.9755435886949291,-0.06730730154102,-0.37605465385757325,-0.8796005952753406,-0.22314165140526393,-0.40650405513108057,-0.6777127183659989,0.39017805364057834,-0.1709949424770931,-0.8028689878190461,-0.05920160984952332,-0.32182784334130027,-0.6381841263779612,-0.35830214932586424,-0.3516987533229995,-0.5274782658057924,-0.42717182285978583,-0.3453429489046218,-0.5599379631236344,0.5261605385603342,-0.23081892888665,-0.6549618857352598,0.020321318378771352,-0.36840382077528167,-0.525580293470485,-0.27183047167249275,-0.3455883193615995,-0.42959585397305006,-0.3741513230168616,-0.3012991937803061,-0.4093032414380789,0.5791028230423421,-0.2997475260030351,-0.4734698333835417,0.16529453808426875,-0.3973176206742629,-0.4470046580875973,-0.18624286950065377,-0.3847906242795878,-0.4178430686998575,-0.4277714202038824,-0.3471401282490577
C_Major,0.0,0.0,0.0,-0.22297213769689248,-0.34249348035405147,-0.06178943067095173,-0.4191827397042129,-0.5625730869343586,-0.16773266665627812,-0.563858875214346,-0.7214160416534988,-0.29520066149473784,-0.6024929385893267,-0.5828373860344546,-0.41257850381001043,-0.7474990580681491,0.23540136967972675,-0.12448532273992659,-1.0,0.24691075082844857,-0.29195551131509356,-0.970470128652705,0.012643803648046651,-0.3857879508734404,-0.8807112057466462,-0.14054066477815144,-0.4234933392161411,-0.6724393613414751,0.49527671454170397,-0.1721296517355851,-0.8022580917897197,0.066653478252661,-0.3320918636460363,-0.6438213785285506,-0.24591570961739098,-0.36848008650177666,-0.5239539631320896,-0.3476221864146749,-0.36658436143588247,-0.5528229636007982,0.644347382824909,-0.23498265044437916,-0.64433966678186,0.1321485650212068,-0.37595032432828224,-0.5098058594317545,-0.16531228221673708,-0.3551327274816813,-0.40557328147714616,-0.2860742660934905,-0.3113782281666853,-0.4034646675001088,0.6935885428252702,-0.3084134617534715,-0.4725145517184203,0.2731915934531837,-0.4031017664485195,-0.44732626795519115,-0.07938774019262199,-0.3932955786745077,-0.41686727010501207,-0.3275650712789998,-0.35988437350246044
C_Major,0.0,0.0,0.0,-0.21008756265371056,-0.37943681015834174,-0.05268017617417784,-0.4165333389739639,-0.602503463699695,-0.14543969128062711,-0.5735782560200849,-0.7412203449950658,-0.2586936001969183,-0.6368770323557957,-0.5889028187152867,-0.36136300826426737,-0.7459570102597104,0.19844188428517617,-0.11898898483232878,-1.0,0.21999467936676328,-0.2837602504840616,-0.9779541921139103,-0.005620508681825319,-0.3706107000124859,-0.8937216527806817,-0.1572045360432224,-0.40240917167279194,-0.6821437433339543,0.457045811953852,-0.1663255462063213,-0.8156188246281861,0.030231447545796902,-0.32370834176790436,-0.6439952911582303,-0.2760219236123032,-0.353568687348728,-0.5234600061667278,-0.34897528997044364,-0.34639551375371275,-0.5665372847035048,0.6035815834497391,-0.22824987646957876,-0.662864339309961,0.10516418709429155,-0.3765235587789614,-0.5233560341594417,-0.18757314853759874,-0.3576514598054205,-0.420910414041265,-0.2835799888868731,-0.31378975396484593,-0.41851206132233193,0.6624378750985416,-0.29807938434354647,-0.4871202438704922,0.24827327553314127,-0.4055640875229909,-0.46228932041520465,-0.10631145880536326,-0.40134382469672586,-0.43576181461254154,-0.34979909321440283,-0.36933159212159633
C_Major,0.0,0.0,0.0,-0.21354871022864585,-0.3299679946788394,-0.0617989767400354,-0.4142299666995764,-0.529864207286116,-0.15958410413372479,-0.5693487043803216,-0.6778411472946083,-0.2765389317747299,-0.6603883792330403,-0.5719258768067595,-0.3825580344544435,-0.7518696107141952,0.2534673517297071,-0.11690958235845049,-1.0,0.25879991571245176,-0.27751769119853475,-0.9855917001363768,0.031044501756574337,-0.35983753898571375,-0.9085620200535619,-0.12312677480962197,-0.38970590037403424,-0.6863922445029621,0.5092088707838816,-0.16009078242318933,-0.8237978089310102,0.08710712476585321,-0.31350893451399375,-0.6564582727357068,-0.2229366553987323,-0.34182852849367334,-0.5405187463636333,-0.30266951567485306,-0.3341759798827359,-0.5706477165755438,0.6555987808443107,-0.21870906408940136,-0.670598836639605,0.1578185783016906,-0.3660953274182659,-0.5253313487042174,-0.14051943056870228,-0.3429843463423192,-0.4188615462985687,-0.24167589189592492,-0.29536770546502494,-0.4206186500780605,0.7121238938990168,-0.28609821329750323,-0.49023342063192693,0.30238931740851466,-0.39241539317363117,-0.46023053963986865,-0.05138787332855421,-0.3841588706833625,-0.429284758900388,-0.28505579651610924,-0.34880562823146805
C_Major,0.0,0.0,0.0,-0.19198190646619334,-0.36846655487655416,-0.06579616667014476,-0.3910099759797555,-0.6171337349999844,-0.16629024878540904,-0.5442053296426923,-0.7860962605461166,-0.2854551776076725,-0.5937232839269605,-0.6577424468458716,-0.3929433245473479,-0.7300397160063633,0.1683119722428451,-0.14031175499603474,-1.0,0.20745076098609053,-0.3103770739015486,-0.9664437898436818,-0.03278554359513504,-0.39223829101552954,-0.8712233426998138,-0.1798927517786912,-0.41675162571340935,-0.6617032156252826,0.42209098647486204,-0.18164258060739077,-0.7833638243419426,-0.002495017947584564,-0.3389045142446954,-0.614980040899487,-0.30894718603200755,-0.3623806384650725,-0.5067965890402308,-0.37434351926389586,-0.3506376619012793,-0.5432283763840806,0.5645095250936816,-0.23827297285621024,-0.6233457648281903,0.06247429941354722,-0.3825500374743347,-0.48609490455810156,-0.23374553496816278,-0.3563340151039024,-0.3899730062101844,-0.3305579441360218,-0.30786827542487677,-0.3925230660381408,0.6231450144131898,-0.3047120127300408,-0.43821023382609187,0.21398710463421342,-0.40560067030752245,-0.4135153652297553,-0.14115658716912788,-0.3958446173655781,-0.39131166325409683,-0.38350727022201375,-0.3598361550375328
C_Major,0.0,0.0,0.0,-0.21627636493054966,-0.3457952614577289,-0.0822969228433917,-0.424475021787744,-0.5546189857265073,-0.1945105406314724,-0.5830577926510891,-0.7054493844222192,-0.3228925417945523,-0.608060009031952,-0.5645024440999942,-0.4413449566575223,-0.7434600761794907,0.23314710399835106,-0.14782729858315882,-0.9841395945479271,0.2782486142418713,-0.31433013042978336,-1.0,0.08845327981160282,-0.3979704631845639,-0.9309095675000792,-0.0664602205242949,-0.42859448561657865,-0.6670522262545596,0.5014741733219437,-0.18568824460812375,-0.7948768316347481,0.08423431482465947,-0.35526116401859525,-0.6349407882250486,-0.22156559383164404,-0.37911814360196683,-0.5170698132767134,-0.31303715230425194,-0.36248776583785186,-0.5455305439686756,0.6514586666572784,-0.2400665889828211,-0.6310471591438273,0.1740371065363872,-0.3942478634930329,-0.5070176859191483,-0.15003378180506538,-0.3665421825488195,-0.4083901777681477,-0.2880301350984153,-0.3137179652353163,-0.39363564234878123,0.7093137284711005,-0.3062220371350316,-0.44421217341988045,0.30116551228163047,-0.4157964864083947,-0.41613790913830634,-0.045619199203191074,-0.40869466603158117,-0.3856939576496825,-0.279743271083703,-0.3738664011425426
C_Major,0.0,0.0,0.0,-0.20073786660546314,-0.3876114193272144,-0.07633031154396099,-0.3977146873798225,-0.6420079068211636,-0.186299857022073,-0.5566297760283155,-0.8256757033951975,-0.3138155793274846,-0.6112038657723671,-0.7153783423779223,-0.42942231244909285,-0.741368257684132,0.152390838657013,-0.14833767890394295,-0.9945908518043604,0.21912380198027478,-0.3195796776366937,-1.0,-0.009431687336051852,-0.40058629524254236,-0.9309805449946966,-0.18989308170107294,-0.4261267941601474,-0.6685644178834289,0.4147592379900839,-0.18904075187834293,-0.7999799882513754,-0.005478761300217739,-0.3552044867457703,-0.6370986485528308,-0.32955441313972383,-0.37264022747038944,-0.5230295816930779,-0.4199651999083239,-0.35142906605084423,-0.5452426226664467,0.5528419186534532,-0.24613726681374568,-0.6221434601718555,0.05169734031101068,-0.39813239292733327,-0.4917366337589962,-0.2590634727765114,-0.36090924836288113,-0.3932589641408523,-0.3697093838626487,-0.300811940225723,-0.3933298693680212,0.6001555715599295,-0.3148104531541363,-0.43804974768883687,0.1664242590847928,-0.42010255523246703,-0.4069049093067229,-0.18513823208233793,-0.40438545869007403,-0.3757873670143392,-0.407097112542101,-0.3616572258276171
